3pl_id,min_monthly_volume,max_monthly_volume,average_shipping_time_days,dock_to_stock_hours,max_daily_orders,picking_accuracy_pct,available_storage_sqft,temp_controlled_storage,headquarters_state,num_warehouses,service_coverage,covered_states,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Custom Packaging,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables
2719,195,9100,2,5,392,96.07,12721,1,TX,9,Local,WA;NC;MI,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2720,409,2907,1,8,1638,92.96,7584,1,NY,6,National,CA;GA;MA;MI;IL;WA;TX;FL;TN;OH,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
2721,207,1197,4,6,76,89.81,49336,0,IL,3,International,NY;GA;MI;MA;TX;TN;CA;FL;PA;AZ;NC;WA;IL,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1
2722,491,13937,5,12,149,92.5,9967,0,TX,5,International,OH;VA;IL;AZ;MA;GA;TN;FL;MI;WA;PA;TX,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2723,268,2599,1,7,1108,92.98,20576,1,CA,8,Regional,GA;NY;NC;MA;OH,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
2724,227,2290,3,7,805,95.23,25617,1,CA,6,National,AZ;FL;NY;TN;NC;MI;MA;PA;CA;WA;IL,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0
2725,1686,9386,4,9,5463,93.58,39827,0,FL,2,Regional,FL;MA;PA;WA;NC,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
2726,521,8512,4,9,175,87.06,15185,1,CA,6,National,NC;FL;GA;NY;IL;PA;TN;OH;MA;MI;VA;TX,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
2727,2353,4706,4,8,1078,91.4,22996,1,CA,3,Regional,WA;PA;NY;GA,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1
2728,780,1560,1,6,1352,96.33,15462,1,FL,8,International,VA;IL;MA;MI;NY;FL;WA;TN;TX;CA;GA;NC;PA;AZ;OH,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2729,2638,5276,5,5,1133,95.92,12296,0,IL,3,National,IL;MI;OH;NY;NC;FL;PA;AZ,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
2730,18,1896,5,10,803,95.66,92105,0,CA,5,Regional,AZ;NY;IL;VA;FL,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
2731,406,3608,5,5,1717,95.95,18983,0,CA,3,Regional,IL;VA;MA;WA;MI;CA;TN,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
2732,497,2468,3,10,543,92.75,141367,1,NY,3,International,PA;GA;MA;AZ;VA;WA;NC;NY;TX;CA;IL;MI;OH;TN;FL,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0
2733,620,1240,2,8,1399,94.03,34913,1,TX,4,Regional,CA;FL;TX;IL;MA,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
2734,249,1703,2,7,848,93.03,230141,0,CA,3,Regional,NY;VA;CA;AZ;GA,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
2735,482,6346,1,13,319,90.28,29284,0,FL,8,Regional,MA;PA;AZ;FL,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
2736,306,612,1,6,1406,97.91,841,1,CA,7,National,OH;VA;IL;PA;TN;CA;NC;MI,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
2737,1257,2514,1,5,330,81.75,5861,0,IL,3,National,WA;PA;MA;NY;OH;TN;TX;AZ;GA;MI;NC,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
2738,3738,10626,4,5,3478,92.6,13312,1,CA,3,National,WA;TX;GA;PA;CA;NC;MA;VA,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
2739,695,1606,1,9,293,97.58,11497,0,TX,5,International,NC;TX;FL;MI;MA;OH;TN;WA;CA;NY;VA;AZ,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0
2740,785,9171,2,7,428,86.01,11448,0,NY,7,National,PA;MA;GA;NY;TX;OH;TN;MI,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
2741,1715,3430,4,6,931,97.38,6760,0,TX,8,National,MI;TN;AZ;GA;VA;MA;NY;TX;PA;FL,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
2742,188,2535,2,5,615,97.24,10014,1,CA,5,International,MI;NY;TN;AZ;VA;TX;WA;OH;PA;IL;MA;NC;CA,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
2743,90,15591,5,4,1413,59.87,98907,1,FL,10,National,CA;TX;WA;TN;NY;NC;AZ,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
2744,282,8244,2,8,780,83.31,60721,0,IL,3,Local,NY,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
2745,146,12666,1,9,682,92.7,6882,0,TX,4,Regional,NY;AZ;IL,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0
2746,146,5579,3,9,1789,93.25,10022,1,NY,10,Regional,WA;CA;NY;AZ;OH;PA;IL,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
2747,517,8570,2,7,1354,93.68,81414,0,CA,7,National,AZ;TX;FL;MA;GA;CA;IL,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0
2748,108,12884,5,7,1326,91.38,87500,0,NY,2,Regional,IL;FL;CA;VA;GA;TN,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1
2749,462,997,4,8,2576,89.83,235165,1,FL,8,National,PA;MA;NY;TX;OH;FL;GA;NC;CA;AZ,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0
2750,224,1017,1,4,750,96.39,12701,0,IL,10,National,OH;TX;WA;IL;PA;VA;AZ;MI;TN,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2751,944,3004,3,6,1831,96.53,22505,1,NY,3,Regional,CA;NC;PA;AZ,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0
2752,76,2314,5,11,1049,90.2,110005,0,IL,5,Local,TX;OH;MI,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
2753,150,6937,4,10,2127,94.89,85139,1,NY,8,Regional,NC;CA;MI;NY;OH;GA;VA,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
2754,193,921,1,7,16579,95.98,5033,1,TX,5,International,MA;IL;CA;AZ;MI;WA;NY;GA;TX;OH;FL;NC;VA;PA,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0
2755,109,6685,5,4,766,87.74,16166,1,NY,4,National,TN;PA;MA;AZ;OH;IL;FL;NC;NY;CA;MI,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1
2756,171,1812,1,5,1177,91.98,30570,1,IL,5,Local,TN;NC;MA,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
2757,1514,3028,2,4,536,92.89,7183,0,TX,3,Regional,PA;TX;TN;AZ;FL;MI;GA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
2758,759,1518,5,4,601,88.12,73933,1,CA,8,International,GA;FL;CA;PA;MA;MI;TX;TN;NY;VA;AZ;OH;IL;WA,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
2759,363,1691,4,5,296,88.75,10837,1,NY,1,Regional,TX;TN;NC;PA;NY,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
2760,215,1890,5,9,452,92.88,60111,1,FL,10,Local,OH;CA;GA,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
2761,701,8142,3,9,983,93.92,28130,0,NY,1,Regional,WA;TX;VA;AZ;IL;CA,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0
2762,950,6033,4,8,13336,90.66,63991,1,FL,4,National,IL;WA;MI;MA;PA;OH;FL;TN,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
2763,568,5715,5,10,2981,95.83,87723,1,FL,4,Local,NY,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
2764,615,12752,4,11,2729,95.93,28689,1,NY,2,Local,MI;TX;FL,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
2765,359,9980,4,7,4044,95.88,299912,0,IL,8,National,MA;AZ;TN;CA;IL;MI;FL;NC;WA;OH;GA;NY,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
2766,491,982,2,15,3218,86.53,15834,0,TX,1,National,OH;VA;AZ;PA;WA;CA;MI;GA;NC;TN;IL,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2767,761,1522,4,5,4465,96.42,24111,0,CA,3,Regional,VA;MA;NC;FL;GA;CA,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
2768,532,1276,1,4,716,83.79,20021,0,NY,3,International,OH;MI;TN;GA;CA;NC;NY;FL;TX;IL;MA;AZ,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
2769,50,2049,2,5,2532,77.91,54149,1,FL,4,National,GA;IL;MI;PA;OH;NC;AZ;VA,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
2770,1053,9077,3,11,550,93.77,33310,0,NY,8,National,NC;FL;NY;OH;CA;TN;AZ;PA,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2771,1014,3586,2,10,1313,97.76,72441,0,TX,2,National,TX;VA;AZ;MI;GA;WA;TN;FL,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
2772,183,5872,1,4,3164,92.61,14186,1,TX,10,National,TX;VA;OH;TN;MA;GA;FL;IL;AZ,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
2773,1933,3866,4,11,493,78.7,4409,1,CA,2,National,NY;MI;PA;WA;GA;TN;CA;MA;TX,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0
2774,1540,7761,3,5,1002,92.97,212171,1,CA,6,Regional,AZ;CA;TX;WA;NY;OH,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
2775,342,4869,4,7,1987,89.34,3516,0,TX,3,National,MA;TX;IL;GA;TN;VA;NC;PA;NY;MI,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
2776,237,3094,1,7,587,91.33,23990,0,TX,5,Regional,WA;TX;MA;MI;FL;OH,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1
2777,156,3495,4,7,2690,93.9,17223,1,FL,10,Regional,TN;MA;TX;OH;VA;NC,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
2778,213,7046,3,11,446,93.08,5392,1,IL,7,International,AZ;IL;FL;CA;MI;PA;NC;TN;TX;NY;GA;WA;MA;OH,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
2779,1106,4904,1,5,627,98.16,145798,1,FL,9,International,MI;TX;IL;AZ;MA;OH;NC;TN;CA;FL;VA;PA;WA;GA,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1
2780,910,3308,1,6,915,95.37,6671,1,TX,3,National,VA;CA;GA;IL;NC;AZ;WA;PA,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
2781,481,962,4,11,338,95.4,32054,1,NY,5,National,MA;IL;MI;NY;FL;PA;TX;OH;VA;TN,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
2782,196,1829,4,8,1863,97.61,3570,1,NY,6,Regional,FL;IL;NC;AZ;PA,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
2783,249,9649,2,8,935,85.69,10025,0,NY,9,International,OH;TX;WA;FL;NC;VA;IL;MI;CA;AZ;MA;PA;TN;NY;GA,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
2784,605,1939,5,7,1256,89.7,30260,1,TX,6,Regional,IL;AZ;MA;OH;FL;CA,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
2785,356,12261,4,6,2006,97.01,7089,1,NY,2,International,OH;VA;MA;NY;CA;GA;PA;FL;MI;WA;IL;NC;TX;TN,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
2786,272,14567,2,7,621,84.36,9718,1,TX,4,Regional,VA;CA;FL;WA;TX,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0
2787,2375,4750,3,11,4952,86.33,39253,0,TX,2,International,GA;MA;NY;OH;MI;FL;TX;NC;PA;AZ;WA;IL;CA,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
2788,169,1947,4,8,821,92.45,9278,1,IL,1,Regional,CA;VA;TN;IL,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0
2789,1462,5654,3,9,462,96.09,9779,1,TX,8,National,IL;PA;WA;TX;FL;GA;AZ;CA;VA;MA;NC,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0
2790,718,4551,4,7,535,93.9,30507,1,TX,4,Regional,IL;OH;VA;TX,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
2791,684,3817,2,5,1327,93.93,40595,1,IL,5,National,GA;NC;OH;NY;MA;FL;IL;AZ;VA;TN;WA,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0
2792,156,1875,4,6,2230,95.49,24017,0,TX,10,International,WA;PA;TN;TX;VA;OH;NY;IL;FL;CA;AZ;MI,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
2793,1413,2826,4,9,2951,89.32,6485,1,FL,2,National,TN;GA;TX;FL;NY;MI;NC;AZ;MA;PA,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
2794,420,952,2,14,1309,80.92,38046,1,CA,1,Regional,VA;MI;GA;NY;WA;PA;OH,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0
2795,384,1427,1,9,143,89.58,21572,1,TX,5,National,MA;TN;VA;GA;NC;IL;AZ;NY;MI,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2796,170,16000,1,6,481,88.38,5782,0,TX,5,Regional,TX;CA;TN;MA;NY;NC,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
2797,212,2529,2,7,1633,91.94,22734,1,TX,9,National,NY;GA;OH;AZ;TN;MA;NC;VA,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
2798,540,1148,3,6,1160,93.32,39968,1,FL,9,Regional,GA;NY;VA;MI,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
2799,246,622,2,6,2277,89.27,36756,0,FL,6,Regional,CA;MI;IL;GA;FL;TX;PA,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
2800,287,8027,3,8,4179,97.2,6769,0,FL,10,International,MI;NC;GA;NY;TX;WA;TN;VA;PA;AZ;FL;MA,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0
2801,422,844,2,9,294,93.41,21622,1,FL,6,National,AZ;GA;NY;OH;IL;TX;VA;FL;NC;TN;MA;CA,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1
2802,352,2203,1,7,1263,89.07,225270,0,IL,4,National,WA;NC;AZ;FL;TX;TN;PA;MI,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
2803,286,7981,4,8,570,93.86,132436,1,IL,7,National,NY;WA;CA;FL;TN;PA;NC;OH;AZ;GA;MI;IL,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0
2804,121,5768,1,7,508,94.92,13449,0,NY,6,National,MI;FL;TN;NC;VA;CA;OH,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
2805,1442,2884,5,4,910,91.24,13097,1,FL,8,Regional,GA;TX;MI;FL;WA;IL,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
2806,132,6335,4,6,522,99.08,18189,1,CA,3,Regional,TX;AZ;FL,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
2807,202,2009,3,9,592,94.73,47233,0,IL,5,National,WA;NC;TN;MA;NY;VA;PA;TX,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1
2808,2665,5330,1,6,1078,93.42,50456,0,IL,5,Regional,CA;TX;MA;GA;FL;NY,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0
2809,160,3885,2,6,1342,97.27,50236,0,TX,2,National,CA;MA;OH;AZ;NY;FL;WA;GA,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1
2810,163,20164,2,12,1442,94.97,73093,0,NY,8,Regional,MA;NY;OH;WA;IL;MI,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0
2811,368,736,1,9,589,96.96,119307,1,IL,6,National,GA;PA;OH;AZ;NY;NC;WA,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
2812,3649,7298,4,10,303,96.03,10188,0,TX,9,Regional,FL;PA;AZ,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
2813,1488,2976,4,7,2070,99.19,29564,0,IL,1,Local,FL;IL,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0
2814,1042,2084,2,7,2511,73.69,111225,0,IL,3,National,MA;TX;NC;TN;IL;AZ;PA,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
2815,416,1286,2,4,376,91.97,4903,0,IL,8,National,AZ;NY;TN;CA;VA;MI;TX;GA;IL;NC;PA,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
2816,249,3180,5,5,2600,91.26,13938,1,TX,5,International,OH;TN;VA;PA;MI;CA;WA;NY;FL;IL;GA;MA;TX;NC;AZ,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1
2817,3289,6578,5,8,1475,95.02,14344,1,FL,4,National,PA;WA;GA;TX;OH;MA;AZ;CA;MI;IL;NY;VA,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
2818,555,1110,4,7,1921,78.28,26217,0,TX,1,National,MI;OH;TX;VA;FL;MA;IL;NC;NY;WA;PA,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
2819,620,1944,4,6,498,87.82,12396,1,IL,3,National,GA;IL;VA;FL;AZ;PA;MA;NY;TN;TX;WA,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
2820,127,5467,4,6,3256,94.59,8758,0,TX,8,National,VA;TN;AZ;NY;OH;TX;IL;WA;MI,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
2821,320,948,2,9,6914,96.77,63233,1,IL,10,National,WA;NY;AZ;TX;MI;FL;OH;IL;GA;NC;TN,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
2822,77,4306,1,10,3332,98.36,27622,0,CA,1,National,MI;FL;GA;TX;NC;MA;TN;CA,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1
2823,1014,3433,4,7,416,86.77,21709,0,IL,7,National,IL;PA;CA;OH;GA;WA;TX;TN;NY;MA;AZ;VA,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
2824,507,4552,4,5,426,88.59,12764,0,NY,8,International,TX;NY;CA;WA;IL;PA;AZ;VA;MA;FL;MI;TN;OH;NC,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
2825,2788,7878,3,10,1779,92.8,69804,1,IL,7,National,WA;IL;MA;GA;TX;CA;TN;FL;OH;VA;NC,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0
2826,725,1672,2,8,543,94.89,8760,0,IL,10,Local,NC;MI;MA,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2827,797,17067,5,5,4366,94.38,20157,0,IL,8,National,TN;NC;MA;AZ;PA;WA;MI;FL;IL;CA;OH;NY,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0
2828,485,24887,1,9,1151,92.79,68587,1,TX,4,International,VA;TN;NC;FL;MI;AZ;TX;MA;IL;NY;GA;WA;PA,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
2829,687,1817,3,10,1571,96.89,9195,0,TX,9,Regional,IL;MI;CA,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
2830,258,1024,3,10,412,98.79,10354,1,IL,6,International,WA;FL;MA;IL;VA;MI;NC;OH;NY;TN;AZ;TX;CA,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
2831,885,1770,2,5,1005,97.92,4868,0,FL,1,National,VA;FL;OH;NC;CA;WA;TX;IL,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
2832,375,1937,1,12,1122,90.59,69075,1,NY,2,Regional,AZ;NY;FL,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2833,133,1838,1,5,500,99.92,9730,0,TX,3,Regional,PA;GA;AZ,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0
2834,2337,5242,5,5,2077,98.32,48545,0,CA,10,National,GA;FL;OH;PA;VA;TN;WA;NC,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
2835,1584,9338,4,3,513,90.75,10866,0,IL,9,National,VA;MA;FL;TX;OH;IL;MI;AZ;CA;WA,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0
2836,105,520,3,7,1516,78.9,22149,1,NY,2,Regional,FL;CA;TX;TN;IL;NC;VA,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
2837,135,2071,2,8,1291,87.86,29524,1,TX,7,National,MI;PA;TX;TN;VA;AZ;NY;FL;CA;GA;IL,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0
2838,1714,9317,4,5,503,95.22,6548,0,CA,1,International,MI;TX;FL;PA;GA;NY;VA;AZ;CA;OH;NC;TN,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0
2839,676,10448,4,4,193,92.77,12455,0,FL,4,Regional,WA;PA;MA;GA;IL,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
2840,84,2198,5,12,592,83.32,23266,1,FL,7,Regional,NY;NC;PA;OH;IL;MA,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
2841,248,4950,3,5,1221,94.96,95676,0,TX,5,Regional,WA;MA;TX;GA;AZ,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
2842,482,3176,3,6,1409,84.88,18993,1,FL,7,International,MA;IL;WA;VA;TN;NY;OH;MI;TX;NC;FL;CA;GA;AZ;PA,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0
2843,588,3456,5,5,1997,88.67,14810,1,TX,7,International,MI;GA;TN;NC;IL;NY;OH;FL;CA;WA;AZ;PA;MA;VA,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
2844,1070,10992,1,6,977,97.17,69125,1,IL,10,International,FL;NY;OH;GA;MA;MI;AZ;VA;WA;IL;PA;NC,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
2845,344,1808,1,8,1825,94.2,9343,1,FL,4,National,NY;PA;WA;MI;CA;TX;NC,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
2846,505,1010,3,4,237,95.29,5152,0,NY,7,International,IL;PA;MA;FL;TX;NC;CA;AZ;TN;WA;GA;OH;NY;VA,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2847,116,2595,3,11,454,98.07,98618,0,NY,7,Regional,MI;WA;MA,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0
2848,34,977,3,8,537,97.5,23096,1,TX,10,Regional,TN;NC;NY;TX;MA;PA,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
2849,221,8782,5,7,453,77.17,95735,0,NY,4,Regional,FL;WA;PA;NC;GA,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2850,804,28263,3,9,463,91.34,170068,0,NY,3,International,AZ;FL;CA;TN;MI;MA;OH;PA;TX;IL;WA;NY;GA;NC,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
2851,941,3479,4,9,644,96.69,68974,0,IL,8,National,NC;MI;NY;VA;MA;TX;WA;FL,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
2852,181,1523,3,5,1119,91.86,35233,0,TX,2,International,MA;AZ;GA;FL;CA;TN;IL;NC;NY;TX;PA;OH;MI;WA;VA,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
2853,186,2373,4,5,1583,95.53,3004,0,FL,9,Regional,MI;PA;TN;NY;NC,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1
2854,2636,5958,5,4,3407,90.49,24411,1,NY,7,Local,MI,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0
2855,635,12933,1,8,969,91.06,22126,1,NY,4,National,CA;IL;PA;FL;NY;TX;MI;VA;WA;AZ;NC;GA,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
2856,788,10089,5,7,405,95.04,5714,0,FL,5,International,TX;CA;FL;VA;MA;MI;WA;TN;NY;OH;AZ;IL;NC,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0
2857,478,9550,2,9,766,93.41,6674,1,NY,3,International,GA;CA;FL;TX;VA;TN;MI;MA;WA;AZ;OH;IL;PA;NY,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
2858,1291,3001,5,5,422,97.92,39210,0,FL,4,National,IL;OH;CA;PA;NC;TX;MI;WA;VA;MA;NY;AZ,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
2859,775,4811,2,7,1900,97.04,13752,0,CA,2,Regional,MA;PA;AZ;MI;NY,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
2860,155,1542,3,15,1758,95.7,7071,0,CA,4,National,OH;CA;WA;TN;PA;VA;TX;FL;IL;MA;NC,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
2861,56,870,1,5,3164,77.95,125499,1,TX,1,National,PA;NC;NY;OH;WA;MA;FL;IL,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
2862,315,2301,4,6,979,98.57,15512,1,FL,4,Local,TX,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2863,586,2675,2,6,291,91.85,2834,1,CA,8,National,AZ;PA;NY;GA;TN;VA;MA;CA;OH;TX;WA,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
2864,212,1374,5,13,436,85.03,127003,1,TX,9,National,MA;FL;MI;IL;OH;PA;GA,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0
2865,113,1057,1,7,1002,97.34,46058,0,CA,4,National,VA;FL;NC;GA;AZ;NY;MI,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
