business_id,sku_count,shipping_volume,order_speed_expectation,business_type,target_market,city,state,country,log_avg_order_value,daily_order_variance,return_rate_pct,avg_sku_turnover_days,top_shipping_regions,temperature_control_needed,avg_package_weight_kg,dimensional_weight_class,year_founded,business_age_yrs,growth_velocity_pct,industry_Fashion,industry_Electronics,industry_Health,industry_Beauty,industry_Home Goods,industry_Food & Beverage,industry_Consumer Packaged Goods,growth_Stable,growth_Growing,growth_Explosive,growth_Seasonal,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Subscription Box Fulfillment,service_Same-Day Shipping,service_Custom Packaging,service_Freight Forwarding,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables,specialty_Same Day Delivery
738,730,22691,2,Hybrid,International,South Alicia,NM,USA,25.124617269224043,4.205717761897189,6.827703177725806,12.836592778423105,NC:0.73;GA:0.17;IL:0.05;PA:0.05,none,1.7446789950921175,parcel,2022,3,6.455063206792155,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
739,783,6861,1,Hybrid,Regional,West Vincentbury,NH,USA,34.76498370512446,35.51281406152484,7.363538110446395,25.909800187392158,CA:0.27;GA:0.24;PA:0.50,none,27.732616882530703,parcel,2023,2,11.051231772007466,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1
740,649,9343,3,B2B,Local,Meganhaven,ID,USA,11.384932519971388,6.561604723611258,26.948069387581235,15.474464267485194,GA:0.64;CA:0.31;OH:0.02;TX:0.02,none,2.0836755265010476,parcel,2006,19,7.068626540910624,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
741,511,2036,3,B2C,National,South Diana,ND,USA,13.234316538072376,6.684207651479064,18.303033930694507,14.40002107937868,GA:0.26;TX:0.52;PA:0.22,refrigerated,1.3842877615371354,parcel,2012,13,3.9295249140608863,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
742,29,38094,3,Hybrid,Local,Lorifurt,WV,USA,7.724679531823865,3.654222851586935,42.31979792979486,9.846873239798052,PA:0.17;FL:0.61;MI:0.21,none,1.9768767516143158,letter,2018,7,9.682453821193647,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
743,945,5959,4,B2B,National,Murilloshire,LA,USA,12.872298696157657,3.5636956859262434,10.356819374981871,34.83958897703808,TX:0.41;FL:0.59,none,5.828785674582445,parcel,2006,19,5.2257875101775815,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744,894,6226,1,Hybrid,Regional,Deborahstad,WY,USA,10.624137736622789,9.2003394344217,17.72621923564717,22.716558491450968,PA:0.26;TX:0.34;NC:0.11;CA:0.28,none,8.26941775493175,bulky,2017,8,10.75974634448533,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
745,745,6509,1,Hybrid,Local,Crystalshire,ID,USA,12.105467600072137,0.5745125316441795,33.50371101932066,16.002278347660038,PA:0.50;NC:0.28;NY:0.22,refrigerated,1.1659608473137195,letter,2010,15,15.13201215311467,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
746,200,46786,4,Hybrid,International,North Susan,RI,USA,22.10326550418711,14.3148886581946,10.262501889287892,15.148072716544545,TX:0.79;FL:0.21,none,1.4957368160192994,parcel,2001,24,7.808469855557077,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
747,729,8627,7,Hybrid,Regional,Christineville,VT,USA,13.302745475526807,22.455056529447493,7.249295999421436,11.866045908174888,MI:0.16;IL:0.57;OH:0.23;NC:0.04,none,1.7058252682453259,parcel,2015,10,15.997312369264815,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
748,256,48698,5,B2B,National,Alexaton,MN,USA,27.1682418791078,30.461894644234256,17.312165001163862,18.136475499310105,GA:0.18;PA:0.82,none,6.193022063260658,letter,2023,2,11.855794243633309,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
749,792,44673,6,Hybrid,International,Lake Madelineside,CO,USA,18.697265386995905,9.965943105842292,2.976420441998421,25.723952012400016,GA:0.08;PA:0.07;MI:0.04;FL:0.81,refrigerated,19.79989057192652,letter,2019,6,4.883455774835556,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1
750,184,38984,1,Hybrid,Regional,Jasmineland,IA,USA,21.329674653640037,13.385343735932848,34.34154535791169,25.91308525587232,OH:0.25;CA:0.63;FL:0.12,none,0.5688122288457773,parcel,2020,5,6.728993630825269,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1
751,24,24467,4,Hybrid,Regional,Lawrenceburgh,MT,USA,21.539978622225398,9.345873481827693,6.473590502897728,17.493577793996714,NY:0.68;CA:0.09;GA:0.23,none,2.197826624586559,letter,2007,18,12.108779780838809,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
752,508,12948,5,Hybrid,National,Wilsonhaven,IA,USA,25.269599963895864,9.320325026472524,12.970450303057094,13.251128388318119,GA:0.30;IL:0.45;FL:0.25,none,2.2887922034390424,parcel,2002,23,8.901856349159297,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
753,989,1349,3,B2C,International,East Troyland,NY,USA,29.518732282748328,15.52526590277774,25.609097909022065,20.476451158899344,MI:0.16;GA:0.28;TX:0.56,none,2.9387052681901036,parcel,1995,30,14.921808472952078,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
754,714,21877,2,B2B,Regional,Port Daniel,IN,USA,22.20614984097811,0.5325678388489136,9.146243042505809,19.24058879234987,MI:0.28;NY:0.48;NC:0.24,none,3.153026731622718,letter,2021,4,6.252337516410145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
755,533,21042,1,B2B,International,Bushberg,AK,USA,25.085650703314187,6.038840607198478,29.758330050565817,10.434408317852455,OH:0.34;NY:0.02;IL:0.64,refrigerated,5.7478230388411395,bulky,2017,8,9.35964661495169,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1
756,658,15136,1,B2C,International,North Jonathanstad,KS,USA,5.148847635312061,3.743819396919689,9.47813107806118,18.00318984564621,MI:0.29;TX:0.71,none,7.522940251452408,bulky,2004,21,3.8650540004127683,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1
757,299,33538,2,Hybrid,Regional,Lindastad,ND,USA,10.715576149797513,2.787542551835848,15.00081583196288,10.044268386474608,OH:0.49;TX:0.37;PA:0.02;NY:0.12,none,1.8345495899654503,parcel,2019,6,7.679383770243274,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
758,618,10787,4,Hybrid,International,North Tracymouth,OK,USA,34.05058198233168,2.8169786350806816,18.88640792108289,18.77424727621318,PA:0.81;CA:0.19,none,12.420351175314213,parcel,1998,27,7.8328848338114945,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
759,332,9789,7,Hybrid,International,Port Jasmine,MS,USA,23.649565263379078,2.136800639197893,23.26737642461553,19.469145019899916,IL:0.32;PA:0.35;CA:0.26;MI:0.07,refrigerated,4.709465012235844,bulky,1996,29,5.394517274819002,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
760,165,9669,1,B2B,Local,New Jeffreytown,CA,USA,86.23314425491108,2.696591780815876,6.956261227758811,46.839235729947426,NC:0.87;CA:0.11;OH:0.03,none,11.64351689449131,bulky,2015,10,18.923046544570727,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
761,843,6363,2,Hybrid,Regional,Christopherside,OK,USA,23.239800850447807,7.989315805980604,1.0835285817810476,31.095124116356583,CA:0.07;MI:0.15;NY:0.78,none,2.7705176395271423,parcel,2019,6,11.568082939198066,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
762,784,25896,6,B2C,National,Hodgehaven,MA,USA,5.102786632215087,18.49425468920058,42.76233086546352,23.858607569428866,MI:0.61;CA:0.39,none,1.5954626090722257,parcel,2001,24,4.9055477959125335,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
763,605,5783,3,B2C,National,South Steven,VT,USA,13.348439214621477,10.961053166117388,4.58344317447477,31.96371072329166,OH:0.31;FL:0.11;NY:0.18;MI:0.40,frozen,2.259454118800207,bulky,2014,11,5.816640530469123,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
764,132,26231,6,B2C,National,Port Laura,KY,USA,25.993079123814603,35.56250799031624,9.674108365337727,20.13485877100131,OH:0.09;TX:0.91,refrigerated,4.609115644992222,letter,2018,7,5.031822484990568,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
765,229,44684,5,B2C,National,Jimmyport,VT,USA,12.75941515412632,9.651350005506215,28.076503361335625,16.87301612772569,NY:0.75;NC:0.23;CA:0.02,none,2.6303726149635653,parcel,2004,21,8.00243213386483,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
766,979,33241,6,B2C,National,Lake Kellystad,IN,USA,24.094549908055857,1.6794199404577765,27.42246903525493,12.018636001514148,TX:0.87;MI:0.13,frozen,7.402599418225896,parcel,2023,2,9.027283381073365,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
767,962,18472,1,Hybrid,Local,New Edgar,AL,USA,23.87448158289791,6.282975031909167,14.643843841727364,16.14338755026905,PA:0.27;TX:0.33;IL:0.40,none,1.6154232711911145,letter,2008,17,7.780019084616399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
768,155,20295,3,B2B,Local,North Russell,DE,USA,17.53768016362083,0.6738182311666269,24.549696364027447,13.586197028826065,TX:0.77;NY:0.23,none,3.4512549733553666,bulky,2009,16,3.908217303551565,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
769,501,37411,1,B2B,Local,Catherinetown,VT,USA,29.780827939015406,5.462381927727531,22.17571237605814,16.010978975315602,GA:0.74;OH:0.16;FL:0.10,frozen,6.116033543592939,parcel,1995,30,16.572521159974265,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
770,736,18904,3,Hybrid,Local,New Brian,WY,USA,42.28978248495461,17.059137124690015,20.70548191703334,22.4782832353295,GA:0.45;CA:0.15;NC:0.25;OH:0.16,refrigerated,2.6171876828785625,letter,2013,12,7.668283572312987,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
771,878,47395,6,Hybrid,International,Lake Jessicaberg,IA,USA,51.81883395231333,3.2987479123586265,7.200625526457626,18.876018960844974,PA:0.43;NC:0.16;FL:0.25;GA:0.16,refrigerated,1.8107954821571608,parcel,2018,7,3.8363238684213274,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
772,391,26831,4,B2B,Regional,Dwaynemouth,PA,USA,44.006306295197085,3.741716038997261,6.453853809072005,10.849687008405828,PA:0.09;GA:0.18;NC:0.73,none,1.8941492764197099,letter,2019,6,7.855747760734567,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
773,158,41464,5,B2C,National,Yolandaland,NC,USA,12.522976961085252,2.4768513419110842,29.822695537979033,13.379647481088005,TX:0.37;NC:0.21;CA:0.42,frozen,4.656255598429371,bulky,2011,14,4.961755902801934,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
774,710,15362,6,B2B,Regional,Thompsonmouth,WV,USA,9.616325032782408,7.535104212110252,23.286368963867936,28.484446873230706,OH:0.00;TX:0.56;NY:0.36;PA:0.08,none,3.0601365793392237,parcel,2015,10,4.195685816120892,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
775,924,539,7,Hybrid,Regional,Lake Nicholechester,VA,USA,12.668114559313201,5.0504035511267595,19.469563782866476,22.814642835366616,NY:0.20;NC:0.17;TX:0.63,none,18.392137041306263,parcel,2021,4,5.840825513295569,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
776,222,8434,2,B2C,Local,South Chrisland,ME,USA,42.49018807000293,2.1013455815946163,2.986156719366338,19.463961799076973,MI:0.24;IL:0.03;PA:0.34;NY:0.39,frozen,1.7832145963901733,letter,2006,19,12.460056808462946,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
777,617,40791,1,B2B,International,New Michaelfurt,SD,USA,46.92004157137515,64.65251015534763,16.975490777986664,20.114340949487186,MI:0.14;PA:0.30;GA:0.12;CA:0.43,none,2.2374488374813475,bulky,2007,18,7.43880518618806,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
778,104,36134,1,B2C,International,Armstronghaven,KY,USA,19.952579944888686,1.3603643625173676,24.18618245755317,16.431549157150272,CA:0.32;PA:0.54;IL:0.13,none,2.357447026124937,parcel,2012,13,11.726941961380199,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
779,710,1174,2,B2C,International,East Michaelstad,CT,USA,45.07198269789276,1.4935419161727892,35.49885100199449,30.629296871181815,MI:0.65;OH:0.24;CA:0.11,none,6.98693619905117,parcel,2003,22,5.959877620516492,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
780,310,30104,7,Hybrid,International,Goodside,ID,USA,46.47026850356116,1.0447104168939219,9.005666402514354,15.127113336920734,FL:0.07;TX:0.45;NY:0.13;GA:0.36,refrigerated,4.590545928102887,letter,2010,15,7.739766606049187,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
781,54,25188,3,B2B,Regional,Port Kelly,WY,USA,18.38107726043917,5.623476969759104,30.9956779746891,42.95957755441123,TX:0.14;MI:0.48;FL:0.37;NC:0.02,none,4.028101359088604,parcel,1999,26,9.822195400988237,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
782,450,46304,1,B2B,International,Michaelshire,MS,USA,20.818338916610372,3.4142136045829887,38.40905047385776,20.779962583217614,PA:0.00;GA:0.61;OH:0.39,frozen,1.1504745727569925,letter,2011,14,14.151126593464623,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1
783,594,6160,2,B2C,Local,Warnerville,HI,USA,9.547819242044024,6.894073437311573,16.533706351506318,9.250185223584163,NY:0.75;FL:0.25,none,3.086288017903984,parcel,2004,21,7.171475667512566,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
784,817,33936,1,B2C,National,Danashire,AR,USA,19.31312448364076,17.92159052351933,13.558257425792549,9.515998410673841,GA:0.95;NY:0.05,none,0.9760403896102771,bulky,2001,24,4.0508057680874465,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
785,186,6991,4,B2B,International,Mcdonaldport,IN,USA,15.156954377866874,2.369233644685473,11.106903145866474,14.039098443688234,FL:0.17;NY:0.68;OH:0.02;GA:0.14,none,0.5564960577388176,parcel,2015,10,15.351099125114235,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
786,452,49807,1,B2B,International,South Seanburgh,AR,USA,6.258125769260715,4.436014312535071,4.656450889558262,17.156038517360546,GA:0.02;NC:0.98,none,0.9613933832750425,parcel,2023,2,4.786788053994472,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
787,453,5418,5,B2C,National,New Rita,NY,USA,10.497486128436016,1.0580755203209709,6.543190730751719,32.13668282795786,FL:0.15;CA:0.01;PA:0.51;MI:0.33,none,2.513464571143566,bulky,2007,18,7.701670296786843,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
788,629,35580,3,Hybrid,National,Brettstad,MD,USA,23.215653255571354,2.6959581668286563,31.62259808098356,8.756032512695413,PA:0.44;NC:0.10;TX:0.46,none,2.2559328862224852,parcel,2003,22,5.814315281624318,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
789,243,34153,3,B2B,National,Jamesport,RI,USA,22.132919625106247,1.6190954881012618,26.940454507275874,27.951147282027968,OH:0.08;IL:0.76;NC:0.05;GA:0.10,none,3.7496130934956753,letter,2008,17,7.095092926095778,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
790,312,45610,2,Hybrid,Regional,East Crystal,WY,USA,30.498171093942652,13.306303107967867,20.80169802584207,28.610591314462845,NY:0.42;MI:0.11;PA:0.39;TX:0.08,none,3.2638731194222035,parcel,2023,2,2.924530278936774,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
791,744,32241,3,B2B,Regional,Port Nathanburgh,MT,USA,19.082284440303756,10.996702006137024,11.224759048323781,21.60041425621885,TX:0.09;OH:0.75;NC:0.17,none,3.6488752801497726,bulky,1995,30,9.754963583103917,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
792,607,36587,7,B2B,International,Kimberlyfurt,NJ,USA,14.816922789662769,8.27384252807627,23.48667240427238,12.886880547830007,OH:0.40;PA:0.32;TX:0.28,refrigerated,1.9507642682534716,letter,1999,26,3.4408012021571244,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
793,294,5105,1,B2B,Local,Moodyfurt,AZ,USA,9.595798971616428,8.279468826360668,13.060753936322559,30.806123420044234,CA:0.53;MI:0.00;TX:0.43;FL:0.04,refrigerated,2.2073545051897208,bulky,2014,11,19.722821494848528,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
794,235,15605,5,B2B,International,Brianstad,KS,USA,23.749946628749047,6.182296075062443,5.278700149342963,10.31754810090586,NY:0.15;NC:0.82;CA:0.03,none,1.0301459630557326,parcel,2000,25,10.6969684631434,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
795,875,16634,4,B2B,Local,New Kellyfurt,CT,USA,40.534689606769064,5.982175064032918,7.928284197481135,10.531065056670872,IL:0.90;OH:0.10,none,30.843768550767702,parcel,2013,12,5.673473917510477,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
796,877,7077,1,B2B,Regional,Port Kathyland,IA,USA,16.72921358409696,10.719858092767403,28.92461139815573,9.954531979039762,NC:0.71;PA:0.15;MI:0.14,none,0.5282182866135184,parcel,1995,30,6.489604825413621,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
797,730,9970,1,B2B,Regional,Lake Tina,MS,USA,25.63241376055316,6.897117926718882,31.80072231582418,26.413782587217035,NY:0.24;OH:0.22;GA:0.54,none,0.9259319447030636,parcel,1995,30,14.553491754378612,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
798,829,47231,1,Hybrid,Local,Scottmouth,NH,USA,21.830220905168208,9.80521341367824,12.891064071471774,21.68691261829508,IL:0.05;PA:0.31;NY:0.64,none,0.6497365322676328,parcel,2003,22,2.824670884910827,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
799,884,14861,5,B2B,Regional,Snyderhaven,HI,USA,27.227836225911492,8.332845028940744,14.811660104272745,18.592121394827608,FL:0.76;TX:0.24,none,0.3759177473491894,letter,2014,11,10.170368130619426,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
800,473,17221,2,B2B,Local,Jessetown,ND,USA,14.094095477739211,6.086015209212398,11.922602249999633,12.89192522311147,TX:0.84;CA:0.16,frozen,1.619092720579312,parcel,2013,12,5.645627969828938,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
801,251,11505,1,B2B,International,Bartonbury,NV,USA,16.553595534572285,3.1757890151298693,46.14720105111939,29.62954891011456,FL:0.33;NC:0.12;TX:0.56,refrigerated,3.1375082597288095,letter,2019,6,6.336990335882388,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,964,35473,2,Hybrid,Regional,North Juan,GA,USA,19.609419412039465,4.320748913493013,17.145480490234824,49.00173831850745,NC:0.07;CA:0.00;OH:0.24;TX:0.68,none,9.532860569704951,bulky,2000,25,13.815130914759427,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
803,864,40409,3,B2C,Regional,Port Maria,KS,USA,17.11720106127024,34.36742123423248,11.275004036253664,44.883055481501636,IL:0.43;GA:0.57,none,6.065583231936943,parcel,2011,14,5.672869179500088,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1
804,753,35985,4,Hybrid,International,Longborough,OK,USA,51.99468855425149,77.08642007778128,46.963339361855546,16.759546094543467,MI:0.84;PA:0.16,none,2.017963171978348,bulky,2021,4,19.53903619704077,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
805,316,25137,3,Hybrid,International,West Stephen,MO,USA,8.40610956925986,5.840286482068459,15.338512735358204,8.84268889985374,FL:0.37;IL:0.10;OH:0.06;TX:0.47,refrigerated,7.007456531341858,bulky,1999,26,15.457511244010867,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
806,487,26664,6,B2B,National,Stewarthaven,NY,USA,20.724721154627062,13.223702106409148,6.3459798054330285,35.935441636611785,PA:0.55;CA:0.07;MI:0.38,none,2.459178205217831,parcel,2009,16,8.227341873519322,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
807,574,34091,4,B2C,National,East John,MN,USA,33.109343443076206,14.465600831566658,8.400428752497938,12.857166825120775,FL:0.73;CA:0.06;TX:0.10;GA:0.11,none,2.057907611686226,parcel,2018,7,5.581594978493359,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
808,655,14832,5,B2C,Local,Isabellaburgh,NC,USA,17.718037067947087,19.640140887893715,18.1116901728258,15.83465529224992,MI:0.06;TX:0.49;GA:0.24;OH:0.20,none,1.8566294361500053,parcel,2010,15,6.661996107271237,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1
809,348,25267,6,Hybrid,Local,Michelleview,GA,USA,14.100511234471234,5.978931500891685,7.418807255721011,14.505591125195021,CA:0.20;IL:0.80,none,1.259019937589204,bulky,1995,30,6.856396607614139,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
810,447,10438,5,B2B,Regional,Dianebury,NE,USA,10.293483456943404,2.426971838122533,14.50876255264348,36.18640729916536,GA:0.35;TX:0.56;NY:0.08,none,4.79347875776248,bulky,2009,16,10.300852843832098,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
811,841,30620,3,B2C,Local,North Michael,TX,USA,40.83469985848412,1.190024347761688,11.39926896657381,21.767586269205186,MI:0.43;NC:0.10;IL:0.11;OH:0.36,refrigerated,1.924097946289248,bulky,2014,11,11.231570427972413,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
812,288,32179,3,B2C,Local,North Matthewstad,NV,USA,21.832309709241134,12.623707610430978,21.960110947441162,13.332517824247224,NC:0.99;NY:0.01,none,3.783665416360892,parcel,2022,3,4.036490485642716,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
813,724,6961,5,B2C,International,East Melanie,GA,USA,19.273734080676935,1.318011961476208,17.511443205218033,37.37984771613846,GA:0.26;TX:0.63;PA:0.07;CA:0.03,none,0.5415394284790587,parcel,2008,17,9.080070194469355,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
